Product_ID,Barcode,Item_Category,Item_Name,Size,Unit_Price,Promotion,Channel,Selling_Date,Member_ID,Arrival_Date,Games_Attended,Seasonal_Pass,Customer_Age_Group,Customer_Region
10000005.0,20035113.0,Jersey,Home Jersey,M,152.0,True,Online,2024-08-27 09:14:00,10037828,2024-09-04 16:47:00,8,False,18–25,Domestic
10000012.0,20024143.0,Scarf,Home Scarf,,40.0,False,Online,2024-08-27 17:47:00,10037829,2024-09-04 08:42:00,6,False,<18,Domestic
10000013.0,20005423.0,Youth Hoodie,Youth Team Hoodie,YM,50.0,True,Online,2024-08-27 09:38:00,10037830,2024-09-04 10:26:00,7,False,26–40,Domestic
10000013.0,20005423.0,Youth Hoodie,Youth Team Hoodie,YM,50.0,True,Online,2024-08-27 09:38:00,10037830,2024-09-04 10:26:00,7,False,26–40,Domestic
10000003.0,20032834.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-08-27 08:52:00,10037830,2024-09-04 12:04:00,7,False,26–40,Domestic
10000003.0,20032834.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-08-27 08:52:00,10037830,2024-09-04 12:04:00,7,False,26–40,Domestic
10000004.0,20007082.0,Jersey,Away Jersey,L,152.0,False,Online,2024-08-27 09:25:00,10037831,2024-09-05 13:21:00,4,False,18–25,Domestic
10000002.0,20064415.0,Hoodie,Team Hoodie,XL,75.0,False,Team Store,2024-08-27 13:42:00,10037831,,4,False,18–25,Domestic
10000004.0,20057634.0,Jersey,Away Jersey,M,152.0,False,Online,2024-08-27 11:13:00,10037832,2024-09-03 17:08:00,19,True,26–40,Domestic
10000004.0,20057634.0,Jersey,Away Jersey,M,152.0,False,Online,2024-08-27 11:13:00,10037832,2024-09-03 17:08:00,19,True,26–40,Domestic
10000014.0,20064671.0,Youth Hoodie,Youth Training Hoodie,YM,50.0,False,Online,2024-08-27 16:18:00,10037832,2024-09-04 17:24:00,19,True,26–40,Domestic
10000014.0,20064671.0,Youth Hoodie,Youth Training Hoodie,YM,50.0,False,Online,2024-08-27 16:18:00,10037832,2024-09-04 17:24:00,19,True,26–40,Domestic
10000015.0,20067866.0,Youth Jersey,Youth Away Jersey,YL,90.0,True,Online,2024-08-27 12:27:00,10037833,2024-09-05 08:15:00,7,False,41–60,Domestic
10000009.0,20020704.0,Poster,Player Poster,,20.0,False,Team Store,2024-08-27 10:03:00,10037834,,3,False,26–40,Domestic
10000009.0,20041716.0,Poster,Player Poster,,20.0,False,Team Store,2024-08-27 11:46:00,10037834,,3,False,26–40,International
10000008.0,20015697.0,Mug,Logo Mug,,25.0,False,Online,2024-08-27 17:29:00,10037835,2024-09-04 18:17:00,5,False,41–60,International
10000004.0,20031363.0,Jersey,Away Jersey,M,152.0,True,Online,2024-08-27 08:27:00,10037835,2024-09-02 10:17:00,5,False,41–60,International
10000005.0,20014061.0,Jersey,Home Jersey,S,152.0,False,Team Store,2024-08-27 14:39:00,10037836,,1,False,26–40,Domestic
10000005.0,20033364.0,Jersey,Home Jersey,M,152.0,False,Team Store,2024-08-27 14:47:00,10037837,,6,False,26–40,Domestic
10000001.0,20035241.0,Cap,Retro Cap,,35.0,False,Team Store,2024-08-27 13:48:00,10037837,,6,False,18–25,Domestic
10000010.0,20017094.0,Poster,Team Poster,,20.0,False,Online,2024-08-27 11:42:00,10037838,2024-09-05 08:55:00,3,False,18–25,Domestic
10000015.0,20003833.0,Youth Jersey,Youth Away Jersey,YM,90.0,False,Online,2024-08-27 03:21:00,10037839,2024-09-01 17:34:00,5,False,41–60,Domestic
10000015.0,20003833.0,Youth Jersey,Youth Away Jersey,YM,90.0,False,Online,2024-08-27 03:21:00,10037839,2024-09-01 17:34:00,5,False,41–60,Domestic
10000006.0,20032235.0,Jersey,Retro Jersey,S,152.0,False,Online,2024-08-27 16:01:00,10037839,2024-09-04 09:33:00,5,False,41–60,Domestic
10000006.0,20032235.0,Jersey,Retro Jersey,S,152.0,False,Online,2024-08-27 16:01:00,10037839,2024-09-04 09:33:00,5,False,41–60,Domestic
10000005.0,20053583.0,Jersey,Home Jersey,S,152.0,False,Team Store,2024-08-27 15:49:00,10037840,,4,False,18–25,Domestic
10000010.0,20064992.0,Poster,Team Poster,,20.0,True,Online,2024-08-27 11:38:00,10037840,2024-09-03 12:48:00,4,False,26–40,Domestic
10000011.0,20023635.0,Scarf,Away Scarf,,40.0,False,Online,2024-08-27 05:18:00,10037841,2024-09-05 13:37:00,8,False,26–40,Domestic
10000004.0,20040511.0,Jersey,Away Jersey,L,152.0,False,Team Store,2024-08-27 08:23:00,10037841,,8,False,26–40,Domestic
10000016.0,20021875.0,Youth Jersey,Youth Home Jersey,YM,90.0,True,Online,2024-08-27 05:09:00,10037842,2024-09-03 09:44:00,1,False,18–25,Domestic
10000004.0,20043144.0,Jersey,Away Jersey,L,152.0,False,Team Store,2024-08-27 14:42:00,10037842,,1,False,18–25,Domestic
10000004.0,20039774.0,Jersey,Away Jersey,L,152.0,True,Online,2024-08-27 15:52:00,10037843,2024-09-03 13:39:00,8,False,18–25,Domestic
10000003.0,20018134.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-08-27 03:27:00,10037844,2024-09-05 12:22:00,6,False,<18,Domestic
10000003.0,20018134.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-08-27 03:27:00,10037844,2024-09-05 12:22:00,6,False,<18,Domestic
10000003.0,20056498.0,Hoodie,Training Hoodie,L,75.0,False,Online,2024-08-27 07:01:00,10037844,2024-09-04 18:02:00,6,False,<18,Domestic
10000003.0,20056498.0,Hoodie,Training Hoodie,L,75.0,False,Online,2024-08-27 07:01:00,10037844,2024-09-04 18:02:00,6,False,<18,Domestic
10000013.0,20049897.0,Youth Hoodie,Youth Team Hoodie,YL,50.0,False,Online,2024-08-27 06:02:00,10037845,2024-09-03 09:41:00,7,False,18–25,Domestic
10000016.0,20042825.0,Youth Jersey,Youth Home Jersey,YM,90.0,True,Online,2024-08-27 09:49:00,10037846,2024-09-05 10:45:00,8,False,18–25,Domestic
10000002.0,20002260.0,Hoodie,Team Hoodie,M,75.0,False,Online,2024-08-27 10:30:00,10037847,2024-09-03 08:45:00,2,False,<18,Domestic
10000009.0,20044778.0,Poster,Player Poster,,20.0,False,Team Store,2024-08-27 10:49:00,10037847,,2,False,<18,Domestic
10000004.0,20029219.0,Jersey,Away Jersey,M,152.0,False,Online,2024-08-27 06:40:00,10037848,2024-09-04 15:20:00,2,False,41–60,Domestic
10000002.0,20057981.0,Hoodie,Team Hoodie,S,75.0,False,Online,2024-08-27 17:48:00,10037849,2024-09-04 08:01:00,6,False,60+,International
10000001.0,20022422.0,Cap,Retro Cap,,35.0,False,Online,2024-08-28 11:47:00,10037850,2024-09-05 10:10:00,1,False,18–25,Domestic
10000002.0,20049759.0,Hoodie,Team Hoodie,XXL,75.0,True,Online,2024-08-28 07:38:00,10037850,2024-09-05 14:28:00,1,False,18–25,Domestic
10000004.0,20035834.0,Jersey,Away Jersey,S,152.0,False,Team Store,2024-08-28 09:08:00,10037851,,2,False,26–40,Domestic
10000005.0,20039585.0,Jersey,Home Jersey,L,152.0,True,Online,2024-08-27 22:52:00,10037851,2024-09-05 14:57:00,2,False,26–40,Domestic
10000005.0,20002735.0,Jersey,Home Jersey,M,152.0,False,Online,2024-08-27 19:04:00,10037852,2024-09-04 14:07:00,7,False,26–40,International
10000006.0,20025570.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-08-28 08:38:00,10037853,2024-09-06 18:23:00,7,False,18–25,Domestic
10000006.0,20025570.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-08-28 08:38:00,10037853,2024-09-06 18:23:00,7,False,18–25,Domestic
10000006.0,20064635.0,Jersey,Retro Jersey,XXL,152.0,True,Online,2024-08-28 11:51:00,10037853,2024-09-03 15:10:00,7,False,18–25,Domestic
10000006.0,20064635.0,Jersey,Retro Jersey,XXL,152.0,True,Online,2024-08-28 11:51:00,10037853,2024-09-03 15:10:00,7,False,18–25,Domestic
10000006.0,20018652.0,Jersey,Retro Jersey,XL,152.0,False,Team Store,2024-08-28 09:50:00,10037854,,5,False,18–25,Domestic
10000006.0,20042250.0,Jersey,Retro Jersey,M,152.0,True,Online,2024-08-28 03:40:00,10037855,2024-09-05 15:48:00,1,False,26–40,Domestic
10000002.0,20045151.0,Hoodie,Team Hoodie,XL,75.0,False,Team Store,2024-08-27 18:33:00,10037855,,1,False,26–40,Domestic
10000005.0,20039102.0,Jersey,Home Jersey,S,152.0,True,Online,2024-08-27 22:43:00,10037856,2024-09-04 18:03:00,3,False,18–25,Domestic
10000010.0,20001263.0,Poster,Team Poster,,20.0,True,Online,2024-08-28 06:30:00,10037857,2024-09-04 10:55:00,7,False,18–25,Domestic
10000006.0,20037683.0,Jersey,Retro Jersey,M,152.0,False,Team Store,2024-08-27 19:25:00,10037857,,7,False,26–40,Domestic
10000011.0,20026063.0,Scarf,Away Scarf,,40.0,False,Online,2024-08-28 01:11:00,10037858,2024-09-05 10:10:00,2,False,<18,Domestic
10000016.0,20043069.0,Youth Jersey,Youth Home Jersey,YS,90.0,True,Online,2024-08-28 08:55:00,10037858,2024-09-04 09:39:00,2,False,<18,Domestic
10000002.0,20026814.0,Hoodie,Team Hoodie,L,75.0,False,Online,2024-08-28 05:51:00,10037859,2024-09-05 17:25:00,2,False,60+,Domestic
10000002.0,20026814.0,Hoodie,Team Hoodie,L,75.0,False,Online,2024-08-28 05:51:00,10037859,2024-09-05 17:25:00,2,False,60+,Domestic
10000003.0,20035282.0,Hoodie,Training Hoodie,L,75.0,False,Online,2024-08-28 01:11:00,10037859,2024-09-06 18:14:00,2,False,60+,Domestic
10000003.0,20035282.0,Hoodie,Training Hoodie,L,75.0,False,Online,2024-08-28 01:11:00,10037859,2024-09-06 18:14:00,2,False,60+,Domestic
10000011.0,20046348.0,Scarf,Away Scarf,,40.0,False,Team Store,2024-08-27 18:52:00,10037860,,2,False,26–40,Domestic
10000002.0,20031785.0,Hoodie,Team Hoodie,XXL,75.0,False,Online,2024-08-27 22:12:00,10037861,2024-09-03 09:33:00,8,False,18–25,Domestic
10000005.0,20024326.0,Jersey,Home Jersey,L,152.0,True,Online,2024-08-27 20:03:00,10037862,2024-09-05 18:02:00,5,False,18–25,Domestic
10000005.0,20024326.0,Jersey,Home Jersey,L,152.0,True,Online,2024-08-27 20:03:00,10037862,2024-09-05 18:02:00,5,False,18–25,Domestic
10000002.0,20044481.0,Hoodie,Team Hoodie,L,75.0,True,Online,2024-08-28 00:56:00,10037862,2024-09-04 10:48:00,5,False,18–25,Domestic
10000002.0,20044481.0,Hoodie,Team Hoodie,L,75.0,True,Online,2024-08-28 00:56:00,10037862,2024-09-04 10:48:00,5,False,18–25,Domestic
10000001.0,20064576.0,Cap,Retro Cap,,35.0,False,Online,2024-08-27 21:53:00,10037863,2024-09-02 12:00:00,3,False,41–60,Domestic
10000010.0,20027090.0,Poster,Team Poster,,20.0,False,Online,2024-08-28 02:41:00,10037864,2024-09-06 10:12:00,6,False,26–40,Domestic
10000014.0,20039901.0,Youth Hoodie,Youth Training Hoodie,YM,50.0,True,Online,2024-08-27 23:43:00,10037864,2024-09-05 17:37:00,6,False,26–40,Domestic
10000013.0,20035695.0,Youth Hoodie,Youth Team Hoodie,YL,50.0,False,Online,2024-08-28 09:11:00,10037865,2024-09-06 17:33:00,25,True,18–25,Domestic
10000002.0,20033265.0,Hoodie,Team Hoodie,XL,75.0,False,Online,2024-08-28 05:35:00,10037866,2024-09-05 18:42:00,5,False,26–40,Domestic
10000017.0,20007863.0,Youth Jersey,Youth Retro Jersey,YS,90.0,False,Online,2024-08-28 11:01:00,10037867,2024-09-04 13:48:00,3,False,18–25,Domestic
10000017.0,20007863.0,Youth Jersey,Youth Retro Jersey,YS,90.0,False,Online,2024-08-28 11:01:00,10037867,2024-09-04 13:48:00,3,False,18–25,Domestic
10000006.0,20049389.0,Jersey,Retro Jersey,S,152.0,False,Online,2024-08-28 11:12:00,10037867,2024-09-03 11:07:00,3,False,18–25,Domestic
10000006.0,20049389.0,Jersey,Retro Jersey,S,152.0,False,Online,2024-08-28 11:12:00,10037867,2024-09-03 11:07:00,3,False,18–25,Domestic
10000006.0,20032656.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-08-27 19:57:00,10037868,2024-09-03 09:59:00,1,False,<18,Domestic
10000006.0,20032656.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-08-27 19:57:00,10037868,2024-09-03 09:59:00,1,False,<18,Domestic
10000005.0,20054822.0,Jersey,Home Jersey,M,152.0,False,Online,2024-08-27 23:36:00,10037868,2024-09-03 11:05:00,1,False,<18,Domestic
10000005.0,20054822.0,Jersey,Home Jersey,M,152.0,False,Online,2024-08-27 23:36:00,10037868,2024-09-03 11:05:00,1,False,<18,Domestic
10000017.0,20031043.0,Youth Jersey,Youth Retro Jersey,YM,90.0,True,Online,2024-08-28 02:38:00,10037869,2024-09-06 12:14:00,7,False,18–25,Domestic
10000017.0,20031043.0,Youth Jersey,Youth Retro Jersey,YM,90.0,True,Online,2024-08-28 02:38:00,10037869,2024-09-06 12:14:00,7,False,18–25,Domestic
10000016.0,20067215.0,Youth Jersey,Youth Home Jersey,YM,90.0,False,Online,2024-08-27 20:21:00,10037869,2024-09-04 10:08:00,7,False,18–25,Domestic
10000016.0,20067215.0,Youth Jersey,Youth Home Jersey,YM,90.0,False,Online,2024-08-27 20:21:00,10037869,2024-09-04 10:08:00,7,False,18–25,Domestic
10000000.0,20013072.0,Cap,Classic Cap,,35.0,False,Online,2024-08-28 07:54:00,10037870,2024-09-06 14:45:00,7,False,18–25,Domestic
10000002.0,20041298.0,Hoodie,Team Hoodie,XL,75.0,True,Online,2024-08-28 04:36:00,10037870,2024-09-07 11:54:00,7,False,18–25,Domestic
10000016.0,20059503.0,Youth Jersey,Youth Home Jersey,YS,90.0,False,Online,2024-08-27 22:50:00,10037871,2024-09-04 16:17:00,1,False,41–60,International
10000004.0,20011183.0,Jersey,Away Jersey,S,152.0,False,Online,2024-08-27 22:14:00,10037872,2024-09-04 15:23:00,24,True,26–40,Domestic
10000004.0,20011183.0,Jersey,Away Jersey,S,152.0,False,Online,2024-08-27 22:14:00,10037872,2024-09-04 15:23:00,24,True,26–40,Domestic
10000006.0,20016507.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-08-28 11:21:00,10037872,2024-09-05 18:35:00,24,True,26–40,Domestic
10000006.0,20016507.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-08-28 11:21:00,10037872,2024-09-05 18:35:00,24,True,26–40,Domestic
10000005.0,20018203.0,Jersey,Home Jersey,XL,152.0,True,Online,2024-08-27 23:15:00,10037873,2024-09-05 09:44:00,1,False,18–25,Domestic
10000005.0,20018203.0,Jersey,Home Jersey,XL,152.0,True,Online,2024-08-27 23:15:00,10037873,2024-09-05 09:44:00,1,False,18–25,Domestic
10000003.0,20044554.0,Hoodie,Training Hoodie,XL,75.0,False,Online,2024-08-27 19:52:00,10037873,2024-09-04 11:44:00,1,False,18–25,Domestic
10000003.0,20044554.0,Hoodie,Training Hoodie,XL,75.0,False,Online,2024-08-27 19:52:00,10037873,2024-09-04 11:44:00,1,False,18–25,Domestic
10000001.0,20014316.0,Cap,Retro Cap,,35.0,True,Online,2024-08-28 08:40:00,10037874,2024-09-02 08:53:00,8,False,41–60,Domestic
10000002.0,20005819.0,Hoodie,Team Hoodie,M,75.0,False,Online,2024-08-28 09:28:00,10037875,2024-09-06 09:35:00,2,False,18–25,Domestic
10000002.0,20005819.0,Hoodie,Team Hoodie,M,75.0,False,Online,2024-08-28 09:28:00,10037875,2024-09-06 09:35:00,2,False,18–25,Domestic
10000014.0,20065511.0,Youth Hoodie,Youth Training Hoodie,YM,50.0,True,Online,2024-08-28 04:47:00,10037875,2024-09-06 10:06:00,2,False,18–25,Domestic
10000014.0,20065511.0,Youth Hoodie,Youth Training Hoodie,YM,50.0,True,Online,2024-08-28 04:47:00,10037875,2024-09-06 10:06:00,2,False,18–25,Domestic
10000004.0,20014641.0,Jersey,Away Jersey,XL,152.0,True,Online,2024-08-28 00:53:00,10037876,2024-09-06 18:01:00,4,False,18–25,Domestic
10000004.0,20014641.0,Jersey,Away Jersey,XL,152.0,True,Online,2024-08-28 00:53:00,10037876,2024-09-06 18:01:00,4,False,18–25,Domestic
10000005.0,20048569.0,Jersey,Home Jersey,M,152.0,False,Online,2024-08-28 09:36:00,10037876,2024-09-06 10:51:00,4,False,18–25,Domestic
10000005.0,20048569.0,Jersey,Home Jersey,M,152.0,False,Online,2024-08-28 09:36:00,10037876,2024-09-06 10:51:00,4,False,18–25,Domestic
10000005.0,20026606.0,Jersey,Home Jersey,M,152.0,False,Team Store,2024-08-27 18:50:00,10037877,,8,False,<18,Domestic
10000004.0,20007913.0,Jersey,Away Jersey,L,152.0,True,Online,2024-08-28 05:32:00,10037878,2024-09-05 13:02:00,2,False,26–40,Domestic
10000003.0,20012956.0,Hoodie,Training Hoodie,M,75.0,True,Online,2024-08-28 03:42:00,10037879,2024-09-06 16:25:00,2,False,26–40,Domestic
10000003.0,20012956.0,Hoodie,Training Hoodie,M,75.0,True,Online,2024-08-28 03:42:00,10037879,2024-09-06 16:25:00,2,False,26–40,Domestic
10000002.0,20067781.0,Hoodie,Team Hoodie,L,75.0,True,Online,2024-08-28 02:19:00,10037879,2024-09-05 13:31:00,2,False,26–40,Domestic
10000002.0,20067781.0,Hoodie,Team Hoodie,L,75.0,True,Online,2024-08-28 02:19:00,10037879,2024-09-05 13:31:00,2,False,26–40,Domestic
10000004.0,20028950.0,Jersey,Away Jersey,M,152.0,False,Team Store,2024-08-27 18:29:00,10037880,,3,False,18–25,Domestic
10000003.0,20029803.0,Hoodie,Training Hoodie,L,75.0,False,Team Store,2024-08-27 18:28:00,10037880,,3,False,26–40,Domestic
10000016.0,20025870.0,Youth Jersey,Youth Home Jersey,YM,90.0,False,Online,2024-08-27 23:29:00,10037881,2024-09-02 08:59:00,6,False,41–60,Domestic
10000014.0,20017401.0,Youth Hoodie,Youth Training Hoodie,YM,50.0,False,Online,2024-08-28 06:24:00,10037882,2024-09-06 11:01:00,3,False,18–25,Domestic
10000002.0,20011615.0,Hoodie,Team Hoodie,M,75.0,False,Online,2024-08-28 10:24:00,10037883,2024-09-05 11:28:00,23,True,18–25,Domestic
10000005.0,20019749.0,Jersey,Home Jersey,S,152.0,True,Online,2024-08-28 01:03:00,10037884,2024-09-05 08:34:00,3,False,41–60,Domestic
10000003.0,20002710.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-08-28 08:08:00,10037885,2024-09-05 14:46:00,4,False,18–25,Domestic
10000003.0,20002710.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-08-28 08:08:00,10037885,2024-09-05 14:46:00,4,False,18–25,Domestic
10000014.0,20027125.0,Youth Hoodie,Youth Training Hoodie,YM,50.0,True,Online,2024-08-27 23:28:00,10037885,2024-09-03 12:38:00,4,False,18–25,Domestic
10000014.0,20027125.0,Youth Hoodie,Youth Training Hoodie,YM,50.0,True,Online,2024-08-27 23:28:00,10037885,2024-09-03 12:38:00,4,False,18–25,Domestic
10000008.0,20043502.0,Mug,Logo Mug,,25.0,False,Online,2024-08-28 08:24:00,10037886,2024-09-04 14:53:00,15,True,26–40,Domestic
10000016.0,20018305.0,Youth Jersey,Youth Home Jersey,YM,90.0,False,Online,2024-08-28 07:20:00,10037887,2024-09-06 15:50:00,6,False,60+,Domestic
10000011.0,20007989.0,Scarf,Away Scarf,,40.0,True,Online,2024-08-27 18:44:00,10037888,2024-09-05 11:51:00,6,False,41–60,Domestic
10000002.0,20038381.0,Hoodie,Team Hoodie,L,75.0,True,Online,2024-08-27 19:38:00,10037888,2024-09-04 10:46:00,6,False,41–60,Domestic
10000009.0,20020705.0,Poster,Player Poster,,20.0,False,Online,2024-08-28 02:36:00,10037889,2024-09-04 09:43:00,5,False,41–60,Domestic
10000003.0,20026367.0,Hoodie,Training Hoodie,XL,75.0,False,Team Store,2024-08-27 20:31:00,10037889,,5,False,18–25,Domestic
10000013.0,20002573.0,Youth Hoodie,Youth Team Hoodie,YM,50.0,False,Online,2024-08-27 23:47:00,10037890,2024-09-05 18:54:00,2,False,18–25,Domestic
10000005.0,20008632.0,Jersey,Home Jersey,XXL,152.0,False,Team Store,2024-08-28 11:12:00,10037891,,2,False,26–40,Domestic
10000007.0,20065277.0,Mug,Club Mug,,25.0,False,Online,2024-08-28 05:41:00,10037891,2024-09-05 14:34:00,2,False,18–25,Domestic
10000003.0,20020766.0,Hoodie,Training Hoodie,M,75.0,True,Online,2024-08-28 04:45:00,10037892,2024-09-05 18:07:00,1,False,18–25,Domestic
10000008.0,20057201.0,Mug,Logo Mug,,25.0,False,Team Store,2024-08-28 08:41:00,10037892,,1,False,18–25,Domestic
10000005.0,20058793.0,Jersey,Home Jersey,L,152.0,False,Online,2024-08-28 07:42:00,10037893,2024-09-04 09:25:00,8,False,18–25,Domestic
10000003.0,20001581.0,Hoodie,Training Hoodie,XXL,75.0,False,Online,2024-08-27 20:40:00,10037894,2024-09-05 09:08:00,4,False,18–25,Domestic
10000003.0,20001581.0,Hoodie,Training Hoodie,XXL,75.0,False,Online,2024-08-27 20:40:00,10037894,2024-09-05 09:08:00,4,False,18–25,Domestic
10000004.0,20027232.0,Jersey,Away Jersey,M,152.0,False,Online,2024-08-28 08:33:00,10037894,2024-09-03 17:05:00,4,False,18–25,Domestic
10000004.0,20027232.0,Jersey,Away Jersey,M,152.0,False,Online,2024-08-28 08:33:00,10037894,2024-09-03 17:05:00,4,False,18–25,Domestic
10000010.0,20001885.0,Poster,Team Poster,,20.0,True,Online,2024-08-27 20:45:00,10037895,2024-09-06 15:44:00,2,False,18–25,Domestic
10000010.0,20032953.0,Poster,Team Poster,,20.0,False,Online,2024-08-28 00:49:00,10037895,2024-09-06 15:43:00,2,False,60+,Domestic
10000012.0,20021720.0,Scarf,Home Scarf,,40.0,False,Online,2024-08-28 04:06:00,10037896,2024-09-05 18:19:00,7,False,18–25,Domestic
10000003.0,20025933.0,Hoodie,Training Hoodie,M,75.0,False,Team Store,2024-08-28 08:13:00,10037896,,7,False,<18,Domestic
10000005.0,20052506.0,Jersey,Home Jersey,M,152.0,True,Online,2024-08-27 19:22:00,10037897,2024-09-05 09:19:00,7,False,60+,Domestic
10000012.0,20066704.0,Scarf,Home Scarf,,40.0,False,Team Store,2024-08-27 19:27:00,10037898,,8,False,26–40,Domestic
10000001.0,20027168.0,Cap,Retro Cap,,35.0,False,Online,2024-08-28 09:07:00,10037899,2024-09-05 08:53:00,8,False,26–40,Domestic
10000004.0,20051795.0,Jersey,Away Jersey,M,152.0,True,Online,2024-08-28 11:10:00,10037899,2024-09-06 09:47:00,8,False,26–40,Domestic
10000006.0,20033128.0,Jersey,Retro Jersey,L,152.0,False,Online,2024-08-28 07:42:00,10037900,2024-09-05 15:56:00,8,False,41–60,Domestic
10000015.0,20065392.0,Youth Jersey,Youth Away Jersey,YL,90.0,False,Team Store,2024-08-27 19:56:00,10037900,,8,False,41–60,Domestic
10000006.0,20052277.0,Jersey,Retro Jersey,S,152.0,False,Online,2024-08-28 11:32:00,10037901,2024-09-04 17:37:00,1,False,18–25,Domestic
10000013.0,20028182.0,Youth Hoodie,Youth Team Hoodie,YM,50.0,True,Online,2024-08-28 09:25:00,10037902,2024-09-05 08:15:00,7,False,18–25,Domestic
10000007.0,20035930.0,Mug,Club Mug,,25.0,True,Online,2024-08-28 10:03:00,10037902,2024-09-05 08:41:00,7,False,18–25,Domestic
10000003.0,20039265.0,Hoodie,Training Hoodie,M,75.0,True,Online,2024-08-28 11:41:00,10037903,2024-09-04 12:08:00,1,False,41–60,Domestic
10000013.0,20051657.0,Youth Hoodie,Youth Team Hoodie,YM,50.0,False,Team Store,2024-08-27 19:09:00,10037903,,1,False,41–60,Domestic
10000005.0,20061266.0,Jersey,Home Jersey,XXL,152.0,False,Online,2024-08-27 22:42:00,10037904,2024-09-05 16:12:00,4,False,18–25,Domestic
10000000.0,20046067.0,Cap,Classic Cap,,35.0,False,Online,2024-08-28 01:26:00,10037905,2024-09-07 13:06:00,2,False,41–60,International
10000011.0,20012036.0,Scarf,Away Scarf,,40.0,False,Online,2024-08-27 19:58:00,10037906,2024-09-05 15:35:00,2,False,26–40,Domestic
10000005.0,20023815.0,Jersey,Home Jersey,S,152.0,False,Online,2024-08-27 22:50:00,10037907,2024-09-05 18:10:00,7,False,26–40,International
10000005.0,20004014.0,Jersey,Home Jersey,XL,152.0,False,Team Store,2024-08-28 08:49:00,10037908,,6,False,18–25,Domestic
10000010.0,20035182.0,Poster,Team Poster,,20.0,False,Online,2024-08-28 08:41:00,10037908,2024-09-06 14:44:00,6,False,18–25,Domestic
10000008.0,20064174.0,Mug,Logo Mug,,25.0,False,Online,2024-08-28 04:25:00,10037909,2024-09-04 11:27:00,5,False,18–25,Domestic
10000005.0,20057088.0,Jersey,Home Jersey,L,152.0,False,Online,2024-08-28 00:44:00,10037910,2024-09-05 12:36:00,7,False,<18,Domestic
10000005.0,20057088.0,Jersey,Home Jersey,L,152.0,False,Online,2024-08-28 00:44:00,10037910,2024-09-05 12:36:00,7,False,<18,Domestic
10000002.0,20062626.0,Hoodie,Team Hoodie,M,75.0,False,Online,2024-08-28 11:40:00,10037910,2024-09-05 15:32:00,7,False,<18,Domestic
10000002.0,20062626.0,Hoodie,Team Hoodie,M,75.0,False,Online,2024-08-28 11:40:00,10037910,2024-09-05 15:32:00,7,False,<18,Domestic
10000014.0,20053197.0,Youth Hoodie,Youth Training Hoodie,YL,50.0,True,Online,2024-08-28 00:46:00,10037911,2024-09-06 14:44:00,7,False,26–40,Domestic
10000004.0,20052879.0,Jersey,Away Jersey,XL,152.0,True,Online,2024-08-28 03:00:00,10037912,2024-09-04 08:23:00,6,False,26–40,Domestic
10000004.0,20052879.0,Jersey,Away Jersey,XL,152.0,True,Online,2024-08-28 03:00:00,10037912,2024-09-04 08:23:00,6,False,26–40,Domestic
10000006.0,20066327.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-08-28 07:32:00,10037912,2024-09-05 17:29:00,6,False,26–40,Domestic
10000006.0,20066327.0,Jersey,Retro Jersey,M,152.0,False,Online,2024-08-28 07:32:00,10037912,2024-09-05 17:29:00,6,False,26–40,Domestic
10000007.0,20030708.0,Mug,Club Mug,,25.0,True,Online,2024-08-28 11:20:00,10037913,2024-09-06 15:15:00,2,False,18–25,Domestic
10000006.0,20063928.0,Jersey,Retro Jersey,XL,152.0,True,Online,2024-08-28 10:55:00,10037913,2024-09-03 10:16:00,2,False,18–25,Domestic
10000017.0,20036412.0,Youth Jersey,Youth Retro Jersey,YS,90.0,False,Team Store,2024-08-27 19:31:00,10037914,,3,False,26–40,Domestic
10000005.0,20040907.0,Jersey,Home Jersey,L,152.0,False,Team Store,2024-08-28 13:25:00,10037915,,18,True,26–40,Domestic
10000006.0,20041451.0,Jersey,Retro Jersey,S,152.0,True,Online,2024-08-28 15:19:00,10037915,2024-09-04 10:06:00,18,True,26–40,Domestic
10000006.0,20014456.0,Jersey,Retro Jersey,M,152.0,True,Online,2024-08-29 02:55:00,10037916,2024-09-07 14:16:00,1,False,<18,Domestic
10000005.0,20018186.0,Jersey,Home Jersey,L,152.0,False,Team Store,2024-08-28 20:17:00,10037916,,1,False,<18,Domestic
10000003.0,20058500.0,Hoodie,Training Hoodie,M,75.0,False,Online,2024-08-29 00:43:00,10037917,2024-09-07 12:20:00,2,False,18–25,Domestic
10000005.0,20004737.0,Jersey,Home Jersey,L,152.0,False,Online,2024-08-28 13:00:00,10037918,2024-09-05 12:13:00,8,False,26–40,Domestic
